3.078209e+00  8.960243e-01
3.134902e+00  8.077352e-01
3.008878e+00  7.228914e-01
2.714050e+00  7.311342e-01
2.128444e+00  1.111500e+00
1.076664e+00  1.810539e+00
1.538587e-01  2.118753e+00
-1.958573e-01  2.148048e+00
-4.871505e-02  2.191939e+00
5.337197e-01  2.153056e+00
1.377362e+00  1.841149e+00
2.178434e+00  1.373220e+00
2.729218e+00  1.060208e+00
3.040415e+00  9.148208e-01
3.137552e+00  8.291097e-01
3.052550e+00  7.372230e-01
2.792625e+00  7.115870e-01
2.299666e+00  9.817876e-01
1.325511e+00  1.671350e+00
3.086471e-01  2.093844e+00
-1.648233e-01  2.141600e+00
-1.209560e-01  2.183814e+00
3.756807e-01  2.178668e+00
1.184674e+00  1.935450e+00
2.022238e+00  1.468443e+00
2.630311e+00  1.111916e+00
2.992071e+00  9.365190e-01
3.131921e+00  8.493467e-01
3.087464e+00  7.544867e-01
2.862198e+00  7.052984e-01
2.443784e+00  8.777970e-01
1.571647e+00  1.515324e+00
4.930728e-01  2.048904e+00
-1.098681e-01  2.137480e+00
-1.709326e-01  2.173663e+00
2.330749e-01  2.192364e+00
9.935193e-01  2.016876e+00
1.853583e+00  1.570943e+00
2.519905e+00  1.172481e+00
2.932750e+00  9.628129e-01
3.117997e+00  8.681138e-01
3.113123e+00  7.741312e-01
2.924611e+00  7.078591e-01
2.563647e+00  8.012340e-01
1.805159e+00  1.352867e+00
7.043574e-01  1.978386e+00
-2.935021e-02  2.133807e+00
-1.983768e-01  2.162884e+00
1.080408e-01  2.196995e+00
8.076037e-01  2.082685e+00
1.674233e+00  1.677295e+00
2.397352e+00  1.242617e+00
2.862326e+00  9.950721e-01
3.095363e+00  8.858697e-01
3.129533e+00  7.953233e-01
2.980257e+00  7.162113e-01
2.663735e+00  7.503134e-01
2.017986e+00  1.195369e+00
9.369309e-01  1.879579e+00
7.877009e-02  2.126632e+00
-2.032586e-01  2.152902e+00
2.432162e-03  2.195125e+00
6.302712e-01  2.131983e+00
1.486918e+00  1.782934e+00
2.261952e+00  1.322798e+00
2.780848e+00  1.034301e+00
3.063313e+00  9.038164e-01
3.137063e+00  8.169571e-01
3.028557e+00  7.286250e-01
2.748907e+00  7.208335e-01
2.204996e+00  1.053204e+00
1.182646e+00  1.753700e+00
2.162959e-01  2.110133e+00
-1.854467e-01  2.144965e+00
-8.226995e-02  2.188805e+00
4.644563e-01  2.165637e+00
1.295096e+00  1.882770e+00
2.113294e+00  1.412852e+00
2.688335e+00  1.081264e+00
3.021082e+00  9.236322e-01
3.136150e+00  8.379314e-01
3.068579e+00  7.442680e-01
2.823308e+00  7.075620e-01
2.364443e+00  9.340222e-01
1.431609e+00  1.606188e+00
3.839173e-01  2.077465e+00
-1.443517e-01  2.139619e+00
-1.450571e-01  2.179644e+00
3.127332e-01  2.185810e+00
1.102592e+00  1.972015e+00
1.951625e+00  1.511515e+00
2.584580e+00  1.136666e+00
2.968082e+00  9.471023e-01
3.127002e+00  8.575370e-01
3.099570e+00  7.626291e-01
2.889688e+00  7.055208e-01
2.497726e+00  8.417627e-01
1.673486e+00  1.446037e+00
5.803184e-01  2.022143e+00
-7.870930e-02  2.136037e+00
-1.854190e-01  2.169051e+00
1.773886e-01  2.195292e+00
9.132411e-01  2.047000e+00
1.778125e+00  1.616156e+00
2.469073e+00  1.201238e+00
2.904019e+00  9.757998e-01
3.109430e+00  8.757687e-01
3.121250e+00  7.830564e-01
2.949232e+00  7.108467e-01
2.608542e+00  7.765447e-01
1.898995e+00  1.284320e+00
8.015423e-01  1.939658e+00
1.334799e-02  2.131472e+00
-2.032242e-01  2.158440e+00
6.044637e-02  2.196860e+00
7.306076e-01  2.105754e+00
1.594988e+00  1.722809e+00
2.341109e+00  1.275635e+00
2.828862e+00  1.010932e+00
3.082868e+00  8.934234e-01
3.133809e+00  8.045808e-01
3.001845e+00  7.210807e-01
2.701683e+00  7.353913e-01
2.101225e+00  1.132230e+00
1.040854e+00  1.828886e+00
1.338546e-01  2.121112e+00
-1.984454e-01  2.149206e+00
-3.638545e-02  2.192867e+00
5.578598e-01  2.148173e+00
1.405294e+00  1.826595e+00
2.200064e+00  1.360110e+00
2.742677e+00  1.053379e+00
3.046556e+00  9.119485e-01
3.137686e+00  8.260536e-01
3.046722e+00  7.349442e-01
2.781817e+00  7.134877e-01
2.276476e+00  9.991509e-01
1.289227e+00  1.692866e+00
2.842522e-01  2.098558e+00
-1.707947e-01  2.142373e+00
-1.118179e-01  2.185155e+00
3.977689e-01  2.175750e+00
1.212705e+00  1.922443e+00
2.045766e+00  1.454073e+00
2.645404e+00  1.103860e+00
2.999780e+00  9.331136e-01
3.133251e+00  8.464941e-01
3.082954e+00  7.518114e-01
2.852547e+00  7.055722e-01
2.424415e+00  8.912201e-01
1.536400e+00  1.538692e+00
4.644747e-01  2.056925e+00
-1.194071e-01  2.137984e+00
-1.650596e-01  2.175213e+00
2.527787e-01  2.191002e+00
1.021090e+00  2.005954e+00
1.878839e+00  1.555695e+00
2.536706e+00  1.163090e+00
2.942071e+00  9.586447e-01
3.120551e+00  8.654660e-01
3.109970e+00  7.711533e-01
2.915947e+00  7.070698e-01
2.547554e+00  8.107041e-01
1.772307e+00  1.376463e+00
6.721308e-01  1.990380e+00
-4.273117e-02  2.134442e+00
-1.957863e-01  2.164436e+00
1.250653e-01  2.196781e+00
8.341943e-01  2.074136e+00
1.700896e+00  1.661748e+00
2.415966e+00  1.231794e+00
2.873261e+00  9.899656e-01
3.099223e+00  8.833098e-01
3.127708e+00  7.921845e-01
2.972597e+00  7.147150e-01
2.650213e+00  7.562713e-01
1.988541e+00  1.217554e+00
9.020586e-01  1.895713e+00
6.124658e-02  2.128101e+00
-2.039523e-01  2.154252e+00
1.652825e-02  2.195716e+00
6.554212e-01  2.125821e+00
1.514539e+00  1.767803e+00
2.282472e+00  1.310504e+00
2.793387e+00  1.028129e+00
3.068592e+00  9.011319e-01
3.136501e+00  8.138268e-01
3.022022e+00  7.266045e-01
2.737270e+00  7.239882e-01
2.179497e+00  1.072602e+00
1.146448e+00  1.773533e+00
1.944144e-01  2.113373e+00
-1.894645e-01  2.145960e+00
-7.129033e-02  2.189936e+00
4.877629e-01  2.161640e+00
1.323139e+00  1.868798e+00
2.135746e+00  1.399170e+00
2.702485e+00  1.073924e+00
3.027885e+00  9.205632e-01
3.136796e+00  8.349546e-01
3.063304e+00  7.418110e-01
2.813030e+00  7.086860e-01
2.342935e+00  9.497384e-01
1.395586e+00  1.628680e+00
3.576825e-01  2.083486e+00
-1.518188e-01  2.140248e+00
-1.373090e-01  2.181099e+00
3.338412e-01  2.183608e+00
1.130493e+00  1.959846e+00
1.975921e+00  1.496710e+00
2.600391e+00  1.128053e+00
2.976478e+00  9.433961e-01
3.128848e+00  8.547787e-01
3.095639e+00  7.598103e-01
2.880467e+00  7.052835e-01
2.479837e+00  8.534684e-01
1.639113e+00  1.469709e+00
5.500754e-01  2.031805e+00
-8.985264e-02  2.136531e+00
-1.809484e-01  2.170628e+00
1.959813e-01  2.194467e+00
9.404533e-01  2.037073e+00
1.804030e+00  1.600699e+00
2.486635e+00  1.191246e+00
2.914031e+00  9.712490e-01
3.112528e+00  8.731792e-01
3.118671e+00  7.799899e-01
2.940986e+00  7.097232e-01
2.593636e+00  7.844398e-01
1.867501e+00  1.307504e+00
7.680428e-01  1.953435e+00
-1.768100e-03  2.132361e+00
-2.020357e-01  2.159930e+00
7.624700e-02  2.197027e+00
7.566356e-01  2.098239e+00
1.622122e+00  1.707348e+00
2.360528e+00  1.264184e+00
2.840484e+00  1.005384e+00
3.087320e+00  8.908403e-01
3.132533e+00  8.014250e-01
2.994648e+00  7.193457e-01
2.689043e+00  7.400565e-01
2.073430e+00  1.153368e+00
1.005239e+00  1.846691e+00
1.144858e-01  2.123214e+00
-2.005503e-01  2.150417e+00
-2.360197e-02  2.193718e+00
5.822684e-01  2.142973e+00
1.433164e+00  1.811871e+00
2.221412e+00  1.347204e+00
2.755901e+00  1.046720e+00
3.052474e+00  9.091322e-01
3.137645e+00  8.229747e-01
3.040711e+00  7.327290e-01
2.770812e+00  7.156832e-01
2.252704e+00  1.017053e+00
1.252917e+00  1.713993e+00
2.604928e-01  2.102865e+00
-1.762649e-01  2.143201e+00
-1.022093e-01  2.186449e+00
4.201771e-01  2.172570e+00
1.240756e+00  1.909173e+00
2.069026e+00  1.439867e+00
2.660255e+00  1.095989e+00
3.007257e+00  9.298013e-01
3.134406e+00  8.436090e-01
3.078247e+00  7.491891e-01
2.842744e+00  7.060428e-01
2.404518e+00  9.052299e-01
1.500911e+00  1.561886e+00
4.364621e-01  2.064414e+00
-1.284117e-01  2.138511e+00
-1.587095e-01  2.176744e+00
2.728486e-01  2.189439e+00
1.048761e+00  1.994705e+00
1.903860e+00  1.540542e+00
2.553252e+00  1.153900e+00
2.951156e+00  9.545997e-01
3.122922e+00  8.627930e-01
3.106620e+00  7.682117e-01
2.907142e+00  7.064080e-01
2.531026e+00  8.207308e-01
1.739035e+00  1.400131e+00
6.403804e-01  2.001771e+00
-5.553405e-02  2.135022e+00
-1.927183e-01  2.166001e+00
1.424963e-01  2.196423e+00
8.609577e-01  2.065235e+00
1.727380e+00  1.646202e+00
2.434310e+00  1.221184e+00
2.883962e+00  9.850045e-01
3.102886e+00  8.807486e-01
3.125694e+00  7.890588e-01
2.964784e+00  7.133069e-01
2.636361e+00  7.627001e-01
1.958555e+00  1.240038e+00
8.674958e-01  1.911258e+00
4.434264e-02  2.129394e+00
-2.041672e-01  2.155643e+00
3.106372e-02  2.196209e+00
6.808071e-01  2.119320e+00
1.542053e+00  1.752565e+00
2.302710e+00  1.298423e+00
2.805693e+00  1.022119e+00
3.073657e+00  8.984811e-01
3.135760e+00  8.106850e-01
3.015315e+00  7.246536e-01
2.725396e+00  7.275021e-01
2.153409e+00  1.092475e+00
1.110351e+00  1.792879e+00
1.731734e-01  2.116292e+00
-1.929933e-01  2.147012e+00
-5.984835e-02  2.191002e+00
5.113607e-01  2.157349e+00
1.351156e+00  1.854614e+00
2.157920e+00  1.385679e+00
2.716400e+00  1.066759e+00
3.034461e+00  9.175665e-01
3.137268e+00  8.319490e-01
3.057839e+00  7.394133e-01
2.802578e+00  7.100599e-01
2.320860e+00  9.660244e-01
1.359444e+00  1.650869e+00
3.320688e-01  2.089043e+00
-1.587722e-01  2.140923e+00
-1.290864e-01  2.182519e+00
3.552896e-01  2.181171e+00
1.158450e+00  1.947382e+00
1.999960e+00  1.482045e+00
2.615955e+00  1.119631e+00
2.984639e+00  9.397969e-01
3.130517e+00  8.519888e-01
3.091510e+00  7.570383e-01
2.871102e+00  7.052095e-01
2.461457e+00  8.657565e-01
1.604415e+00  1.493312e+00
5.203787e-01  2.040896e+00
-1.004436e-01  2.137019e+00
-1.760001e-01  2.172199e+00
2.149582e-01  2.193467e+00
9.677979e-01  2.026802e+00
1.829721e+00  1.585300e+00
2.503936e+00  1.181460e+00
2.923807e+00  9.668317e-01
3.115439e+00  8.705729e-01
3.115898e+00  7.769504e-01
2.932597e+00  7.087073e-01
2.578340e+00  7.928602e-01
1.835526e+00  1.330862e+00
7.349546e-01  1.966603e+00
-1.628714e-02  2.133148e+00
-2.003698e-01  2.161445e+00
9.246926e-02  2.197071e+00
7.828643e-01  2.090372e+00
1.649106e+00  1.691843e+00
2.379671e+00  1.252946e+00
2.851872e+00  9.999886e-01
3.091568e+00  8.882698e-01
3.131071e+00  7.982714e-01
2.987291e+00  7.176890e-01
2.676116e+00  7.451464e-01
2.045064e+00  1.174889e+00
9.698485e-01  1.863940e+00
9.574918e-02  2.125080e+00
-2.021736e-01  2.151678e+00
-1.036799e-02  2.194486e+00
6.069374e-01  2.137452e+00
1.460961e+00  1.796994e+00
2.242478e+00  1.334504e+00
2.768892e+00  1.040229e+00
3.058173e+00  9.063662e-01
3.137427e+00  8.198755e-01
3.034519e+00  7.305786e-01
2.759602e+00  7.181894e-01
2.228345e+00  1.035481e+00
1.216613e+00  1.734703e+00
2.373714e-01  2.106789e+00
-1.812375e-01  2.144085e+00
-9.213175e-02  2.187691e+00
4.428984e-01  2.169120e+00
1.268817e+00  1.895651e+00
2.092013e+00  1.425833e+00
2.674866e+00  1.088301e+00
3.014504e+00  9.265768e-01
3.135388e+00  8.406918e-01
3.073346e+00  7.466215e-01
2.832783e+00  7.067229e-01
2.384082e+00  9.198247e-01
1.465211e+00  1.584874e+00
4.090461e-01  2.071387e+00
-1.368876e-01  2.139066e+00
-1.518827e-01  2.178254e+00
2.932783e-01  2.187667e+00
1.076521e+00  1.983135e+00
1.928640e+00  1.525498e+00
2.569546e+00  1.144909e+00
2.960007e+00  9.506741e-01
3.125113e+00  8.600925e-01
3.103073e+00  7.653093e-01
2.898196e+00  7.058821e-01
2.514048e+00  8.313228e-01
1.705363e+00  1.423835e+00
6.091258e-01  2.012566e+00
-6.776545e-02  2.135560e+00
-1.891727e-01  2.167574e+00
1.603284e-01  2.195913e+00
8.878837e-01  2.055982e+00
1.753676e+00  1.630673e+00
2.452385e+00  1.210786e+00
2.894429e+00  9.801859e-01
3.106355e+00  8.781816e-01
3.123489e+00  7.859498e-01
2.956823e+00  7.119910e-01
2.622164e+00  7.696148e-01
1.928041e+00  1.262792e+00
8.332699e-01  1.926205e+00
2.805304e-02  2.130531e+00
-2.039039e-01  2.157072e+00
4.603435e-02  2.196597e+00
7.064202e-01  2.112477e+00
1.569448e+00  1.737235e+00
2.322669e+00  1.286556e+00
2.817766e+00  1.016269e+00
3.078511e+00  8.958586e-01
3.134838e+00  8.075351e-01
3.008437e+00  7.227741e-01
2.713274e+00  7.313919e-01
2.126736e+00  1.112801e+00
1.074389e+00  1.811717e+00
1.525719e-01  2.118911e+00
-1.960354e-01  2.148119e+00
-4.794667e-02  2.192000e+00
5.352422e-01  2.152755e+00
1.379135e+00  1.840232e+00
2.179814e+00  1.372382e+00
2.730078e+00  1.059769e+00
3.040811e+00  9.146367e-01
3.137566e+00  8.289164e-01
3.052186e+00  7.370764e-01
2.791945e+00  7.116987e-01
2.298213e+00  9.828716e-01
1.323213e+00  1.672725e+00
3.070821e-01  2.094155e+00
-1.652166e-01  2.141647e+00
-1.203904e-01  2.183900e+00
3.770716e-01  2.178490e+00
1.186450e+00  1.934633e+00
2.023738e+00  1.467527e+00
2.631275e+00  1.111400e+00
2.992566e+00  9.363000e-01
3.132010e+00  8.491666e-01
3.087184e+00  7.543153e-01
2.861591e+00  7.053098e-01
2.442572e+00  8.786300e-01
1.569420e+00  1.516809e+00
4.912430e-01  2.049428e+00
-1.104885e-01  2.137511e+00
-1.705742e-01  2.173762e+00
2.343134e-01  2.192284e+00
9.952642e-01  2.016193e+00
1.855191e+00  1.569973e+00
2.520978e+00  1.171879e+00
2.933348e+00  9.625447e-01
3.118165e+00  8.679465e-01
3.112929e+00  7.739411e-01
2.924066e+00  7.078051e-01
2.562640e+00  8.018176e-01
1.803089e+00  1.354359e+00
7.023010e-01  1.979164e+00
-3.021548e-02  2.133849e+00
-1.982264e-01  2.162981e+00
1.091082e-01  2.196985e+00
8.092843e-01  2.082154e+00
1.675928e+00  1.676309e+00
2.398540e+00  1.241924e+00
2.863026e+00  9.947437e-01
3.095614e+00  8.857071e-01
3.129423e+00  7.951237e-01
2.979776e+00  7.161136e-01
2.662888e+00  7.506770e-01
2.016136e+00  1.196766e+00
9.347119e-01  1.880618e+00
7.764101e-02  2.126731e+00
-2.033165e-01  2.152987e+00
3.312940e-03  2.195165e+00
6.318587e-01  2.131602e+00
1.488672e+00  1.781978e+00
2.263261e+00  1.322012e+00
2.781650e+00  1.033904e+00
3.063654e+00  9.036449e-01
3.137033e+00  8.167588e-01
3.028148e+00  7.284945e-01
2.748176e+00  7.210228e-01
2.203397e+00  1.054419e+00
1.180349e+00  1.754971e+00
2.148900e-01  2.110349e+00
-1.857157e-01  2.145027e+00
-8.158739e-02  2.188878e+00
4.659253e-01  2.165392e+00
1.296874e+00  1.881891e+00
2.114725e+00  1.411978e+00
2.689239e+00  1.080793e+00
3.021521e+00  9.234351e-01
3.136197e+00  8.377433e-01
3.068251e+00  7.441102e-01
2.822662e+00  7.076257e-01
2.363096e+00  9.350010e-01
1.429330e+00  1.607622e+00
3.822361e-01  2.077861e+00
-1.448401e-01  2.139657e+00
-1.445798e-01  2.179737e+00
3.140614e-01  2.185677e+00
1.104359e+00  1.971252e+00
1.953173e+00  1.510572e+00
2.585590e+00  1.136114e+00
2.968622e+00  9.468638e-01
3.127125e+00  8.573628e-01
3.099327e+00  7.624488e-01
2.889108e+00  7.055008e-01
2.496607e+00  8.424871e-01
1.671318e+00  1.447539e+00
5.783855e-01  2.022772e+00
-7.943195e-02  2.136069e+00
-1.851495e-01  2.169151e+00
1.785560e-01  2.195245e+00
9.149623e-01  2.046380e+00
1.779773e+00  1.615174e+00
2.470194e+00  1.200598e+00
2.904661e+00  9.755070e-01
3.109632e+00  8.756047e-01
3.121092e+00  7.828611e-01
2.948714e+00  7.107721e-01
2.607609e+00  7.770294e-01
1.897013e+00  1.285784e+00
7.994072e-01  1.940549e+00
1.237217e-02  2.131532e+00
-2.031627e-01  2.158534e+00
6.143572e-02  2.196874e+00
7.322518e-01  2.105288e+00
1.596713e+00  1.721831e+00
2.342348e+00  1.274903e+00
2.829606e+00  1.010575e+00
3.083157e+00  8.932589e-01
3.133734e+00  8.043805e-01
3.001394e+00  7.209681e-01
2.700890e+00  7.356743e-01
2.099481e+00  1.133558e+00
1.038591e+00  1.830031e+00
1.326081e-01  2.121253e+00
-1.985928e-01  2.149281e+00
-3.558820e-02  2.192924e+00
5.593996e-01  2.147852e+00
1.407063e+00  1.825666e+00
2.201426e+00  1.359286e+00
2.743522e+00  1.052952e+00
3.046938e+00  9.117681e-01
3.137689e+00  8.258588e-01
3.046347e+00  7.348016e-01
2.781125e+00  7.136176e-01
2.274987e+00  1.000269e+00
1.286926e+00  1.694217e+00
2.827274e-01  2.098842e+00
-1.711561e-01  2.142424e+00
-1.112225e-01  2.185238e+00
3.991803e-01  2.175556e+00
1.214483e+00  1.921609e+00
2.047249e+00  1.453167e+00
2.646353e+00  1.103355e+00
3.000261e+00  9.329006e-01
3.133329e+00  8.463119e-01
3.082661e+00  7.516433e-01
2.851930e+00  7.055957e-01
2.423170e+00  8.920904e-01
1.534157e+00  1.540167e+00
4.626816e-01  2.057415e+00
-1.199935e-01  2.138017e+00
-1.646709e-01  2.175310e+00
2.540405e-01  2.190908e+00
1.022841e+00  2.005251e+00
1.880432e+00  1.554731e+00
2.537763e+00  1.162501e+00
2.942654e+00  9.583843e-01
3.120707e+00  8.652971e-01
3.109764e+00  7.709654e-01
2.915393e+00  7.070236e-01
2.546519e+00  8.113227e-01
1.770211e+00  1.377961e+00
6.701039e-01  1.991119e+00
-4.355959e-02  2.134480e+00
-1.956057e-01  2.164535e+00
1.261586e-01  2.196762e+00
8.358862e-01  2.073582e+00
1.702581e+00  1.660762e+00
2.417137e+00  1.231115e+00
2.873947e+00  9.896465e-01
3.099462e+00  8.831473e-01
3.127586e+00  7.919857e-01
2.972106e+00  7.146228e-01
2.649344e+00  7.566643e-01
1.986656e+00  1.218970e+00
8.998583e-01  1.896716e+00
6.015693e-02  2.128188e+00
-2.039798e-01  2.154339e+00
1.743700e-02  2.195750e+00
6.570239e-01  2.125418e+00
1.516287e+00  1.766840e+00
2.283763e+00  1.309732e+00
2.794174e+00  1.027743e+00
3.068919e+00  9.009626e-01
3.136460e+00  8.136277e-01
3.021602e+00  7.264784e-01
2.736524e+00  7.241997e-01
2.177860e+00  1.073848e+00
1.144156e+00  1.774773e+00
1.930491e-01  2.113567e+00
-1.897024e-01  2.146025e+00
-7.057838e-02  2.190005e+00
4.892506e-01  2.161376e+00
1.324916e+00  1.867905e+00
2.137160e+00  1.398309e+00
2.703375e+00  1.073464e+00
3.028309e+00  9.203709e-01
3.136831e+00  8.347647e-01
3.062964e+00  7.416569e-01
2.812372e+00  7.087651e-01
2.341552e+00  9.507535e-01
1.393299e+00  1.630096e+00
3.560405e-01  2.083852e+00
-1.522745e-01  2.140289e+00
-1.368015e-01  2.181190e+00
3.351911e-01  2.183461e+00
1.132264e+00  1.959064e+00
1.977453e+00  1.495776e+00
2.601385e+00  1.127513e+00
2.977002e+00  9.431645e-01
3.128959e+00  8.546025e-01
3.095384e+00  7.596329e-01
2.879878e+00  7.052734e-01
2.478687e+00  8.542296e-01
1.636923e+00  1.471207e+00
5.481767e-01  2.032397e+00
-9.054009e-02  2.136562e+00
-1.806486e-01  2.170727e+00
1.971733e-01  2.194409e+00
9.421832e-01  2.036431e+00
1.805665e+00  1.599721e+00
2.487740e+00  1.190619e+00
2.914658e+00  9.709647e-01
3.112719e+00  8.730143e-01
3.118501e+00  7.797961e-01
2.940459e+00  7.096553e-01
2.592678e+00  7.849575e-01
1.865488e+00  1.308980e+00
7.659330e-01  1.954287e+00
-2.705887e-03  2.132414e+00
-2.019440e-01  2.160025e+00
7.726322e-02  2.197033e+00
7.582927e-01  2.097750e+00
1.623837e+00  1.706366e+00
2.361750e+00  1.263464e+00
2.841213e+00  1.005037e+00
3.087596e+00  8.906767e-01
3.132446e+00  8.012247e-01
2.994187e+00  7.192380e-01
2.688232e+00  7.403660e-01
2.071648e+00  1.154721e+00
1.002989e+00  1.847801e+00
1.132795e-01  2.123339e+00
-2.006672e-01  2.150495e+00
-2.277607e-02  2.193769e+00
5.838249e-01  2.142633e+00
1.434929e+00  1.810932e+00
2.222756e+00  1.346392e+00
2.756732e+00  1.046303e+00
3.052843e+00  9.089551e-01
3.137637e+00  8.227785e-01
3.040324e+00  7.325904e-01
2.770108e+00  7.158323e-01
2.251177e+00  1.018206e+00
1.250615e+00  1.715318e+00
2.590083e-01  2.103125e+00
-1.765946e-01  2.143256e+00
-1.015840e-01  2.186529e+00
4.216086e-01  2.172359e+00
1.242535e+00  1.908323e+00
2.070491e+00  1.438972e+00
2.661189e+00  1.095496e+00
3.007724e+00  9.295940e-01
3.134474e+00  8.434248e-01
3.077942e+00  7.490244e-01
2.842117e+00  7.060792e-01
2.403239e+00  9.061374e-01
1.498654e+00  1.563350e+00
4.347066e-01  2.064871e+00
-1.289644e-01  2.138545e+00
-1.582906e-01  2.176841e+00
2.741334e-01  2.189332e+00
1.050518e+00  1.993981e+00
1.905438e+00  1.539585e+00
2.554293e+00  1.153324e+00
2.951725e+00  9.543470e-01
3.123066e+00  8.626224e-01
3.106401e+00  7.680262e-01
2.906579e+00  7.063702e-01
2.529963e+00  8.213850e-01
1.736912e+00  1.401633e+00
6.383844e-01  2.002473e+00
-5.632605e-02  2.135057e+00
-1.925074e-01  2.166100e+00
1.436152e-01  2.196395e+00
8.626602e-01  2.064659e+00
1.729053e+00  1.645216e+00
2.435464e+00  1.220519e+00
2.884633e+00  9.846945e-01
3.103112e+00  8.805858e-01
3.125560e+00  7.888609e-01
2.964284e+00  7.132203e-01
2.635471e+00  7.631235e-01
1.956636e+00  1.241473e+00
8.653161e-01  1.912223e+00
4.329209e-02  2.129470e+00
-2.041644e-01  2.155733e+00
3.200018e-02  2.196236e+00
6.824244e-01  2.118896e+00
1.543793e+00  1.751595e+00
2.303984e+00  1.297664e+00
2.806466e+00  1.021743e+00
3.073971e+00  8.983138e-01
3.135707e+00  8.104853e-01
3.014884e+00  7.245320e-01
2.724635e+00  7.277369e-01
2.151736e+00  1.093750e+00
1.108068e+00  1.794088e+00
1.718487e-01  2.116466e+00
-1.932003e-01  2.147080e+00
-5.910718e-02  2.191067e+00
5.128666e-01  2.157066e+00
1.352932e+00  1.853708e+00
2.159317e+00  1.384829e+00
2.717274e+00  1.066311e+00
3.034870e+00  9.173786e-01
3.137292e+00  8.317574e-01
3.057487e+00  7.392630e-01
2.801909e+00  7.101554e-01
2.319442e+00  9.670754e-01
1.357149e+00  1.652265e+00
3.304664e-01  2.089380e+00
-1.591955e-01  2.140967e+00
-1.285489e-01  2.182608e+00
3.566609e-01  2.181008e+00
1.160224e+00  1.946582e+00
2.001476e+00  1.481119e+00
2.616934e+00  1.119103e+00
2.985149e+00  9.395719e-01
3.130617e+00  8.518106e-01
3.091242e+00  7.568639e-01
2.870504e+00  7.052102e-01
2.460275e+00  8.665548e-01
1.602205e+00  1.494804e+00
5.185151e-01  2.041453e+00
-1.010963e-01  2.137050e+00
-1.756700e-01  2.172299e+00
2.161744e-01  2.193397e+00
9.695359e-01  2.026139e+00
1.831342e+00  1.584326e+00
2.505024e+00  1.180846e+00
2.924419e+00  9.665558e-01
3.115618e+00  8.704068e-01
3.115716e+00  7.767584e-01
2.932061e+00  7.086463e-01
2.577357e+00  7.934116e-01
1.833484e+00  1.332348e+00
7.328717e-01  1.967417e+00
-1.718729e-02  2.133195e+00
-2.002478e-01  2.161542e+00
9.351204e-02  2.197069e+00
7.845338e-01  2.089861e+00
1.650811e+00  1.690858e+00
2.380876e+00  1.252241e+00
2.852586e+00  9.996513e-01
3.091831e+00  8.881070e-01
3.130972e+00  7.980714e-01
2.986819e+00  7.175864e-01
2.675286e+00  7.454833e-01
2.043247e+00  1.176265e+00
9.676134e-01  1.865014e+00
9.458291e-02  2.125190e+00
-2.022600e-01  2.151760e+00
-9.513635e-03  2.194531e+00
6.085102e-01  2.137091e+00
1.462721e+00  1.796045e+00
2.243804e+00  1.333705e+00
2.769708e+00  1.039823e+00
3.058527e+00  9.061922e-01
3.137408e+00  8.196782e-01
3.034120e+00  7.304442e-01
2.758884e+00  7.183588e-01
2.226781e+00  1.036666e+00
1.214313e+00  1.736001e+00
2.359275e-01  2.107025e+00
-1.815357e-01  2.144143e+00
-9.147685e-02  2.187768e+00
4.443495e-01  2.168892e+00
