 2.200000e+00 0.000000e+00 
 2.199388e+00 -1.235777e-02 
 2.197540e+00 -2.474538e-02 
 2.194450e+00 -3.719397e-02 
 2.190111e+00 -4.973298e-02 
 2.184512e+00 -6.238928e-02 
 2.177641e+00 -7.518628e-02 
 2.169482e+00 -8.814296e-02 
 2.160019e+00 -1.012728e-01 
 2.149235e+00 -1.145828e-01 
 2.137110e+00 -1.280721e-01 
 2.123628e+00 -1.417312e-01 
 2.108773e+00 -1.555400e-01 
 2.092530e+00 -1.694672e-01 
 2.074891e+00 -1.834686e-01 
 2.055850e+00 -1.974857e-01 
 2.035409e+00 -2.114448e-01 
 2.013580e+00 -2.252556e-01 
 1.990381e+00 -2.388102e-01 
 1.965844e+00 -2.519827e-01 
 1.940014e+00 -2.646287e-01 
 1.912953e+00 -2.765855e-01 
 1.884738e+00 -2.876725e-01 
 1.855465e+00 -2.976931e-01 
 1.825251e+00 -3.064365e-01 
 1.794236e+00 -3.136807e-01 
 1.762579e+00 -3.191964e-01 
 1.730466e+00 -3.227520e-01 
 1.698104e+00 -3.241196e-01 
 1.665723e+00 -3.230812e-01 
 1.633572e+00 -3.194366e-01 
 1.601923e+00 -3.130114e-01 
 1.571060e+00 -3.036650e-01 
 1.541280e+00 -2.912989e-01 
 1.512888e+00 -2.758647e-01 
 1.486192e+00 -2.573703e-01 
 1.461494e+00 -2.358858e-01 
 1.439087e+00 -2.115470e-01 
 1.419247e+00 -1.845562e-01 
 1.402227e+00 -1.551819e-01 
 1.388249e+00 -1.237544e-01 
 1.377500e+00 -9.065941e-02 
 1.370125e+00 -5.632912e-02 
 1.366225e+00 -2.123105e-02 
 1.365853e+00 1.414494e-02 
 1.369011e+00 4.930061e-02 
 1.375654e+00 8.374380e-02 
 1.385687e+00 1.170025e-01 
 1.398968e+00 1.486379e-01 
 1.415316e+00 1.782562e-01 
 1.434512e+00 2.055173e-01 
 1.456306e+00 2.301424e-01 
 1.480422e+00 2.519178e-01 
 1.506569e+00 2.706965e-01 
 1.534442e+00 2.863973e-01 
 1.563731e+00 2.990014e-01 
 1.594129e+00 3.085475e-01 
 1.625334e+00 3.151248e-01 
 1.657054e+00 3.188657e-01 
 1.689015e+00 3.199378e-01 
 1.720959e+00 3.185350e-01 
 1.752649e+00 3.148702e-01 
 1.783870e+00 3.091670e-01 
 1.814429e+00 3.016534e-01 
 1.844156e+00 2.925556e-01 
 1.872904e+00 2.820929e-01 
 1.900547e+00 2.704738e-01 
 1.926979e+00 2.578928e-01 
 1.952113e+00 2.445281e-01 
 1.975878e+00 2.305400e-01 
 1.998219e+00 2.160706e-01 
 2.019095e+00 2.012431e-01 
 2.038474e+00 1.861622e-01 
 2.056337e+00 1.709150e-01 
 2.072669e+00 1.555718e-01 
 2.087465e+00 1.401873e-01 
 2.100722e+00 1.248016e-01 
 2.112442e+00 1.094424e-01 
 2.122627e+00 9.412537e-02 
 2.131284e+00 7.885657e-02 
 2.138415e+00 6.363331e-02 
 2.144027e+00 4.844582e-02 
 2.148120e+00 3.327856e-02 
 2.150698e+00 1.811167e-02 
 2.151757e+00 2.922257e-03 
 2.151296e+00 -1.231422e-02 
 2.149307e+00 -2.762261e-02 
 2.145783e+00 -4.302673e-02 
 2.140713e+00 -5.854795e-02 
 2.134085e+00 -7.420382e-02 
 2.125884e+00 -9.000653e-02 
 2.116094e+00 -1.059614e-01 
 2.104702e+00 -1.220655e-01 
 2.091693e+00 -1.383054e-01 
 2.077054e+00 -1.546563e-01 
 2.060776e+00 -1.710797e-01 
 2.042854e+00 -1.875218e-01 
 2.023289e+00 -2.039121e-01 
 2.002092e+00 -2.201615e-01 
 1.979282e+00 -2.361611e-01 
 1.954888e+00 -2.517811e-01 
 1.928958e+00 -2.668700e-01 
 1.901553e+00 -2.812542e-01 
 1.872751e+00 -2.947388e-01 
 1.842655e+00 -3.071084e-01 
 1.811386e+00 -3.181292e-01 
 1.779093e+00 -3.275521e-01 
 1.745946e+00 -3.351168e-01 
 1.712147e+00 -3.405574e-01 
 1.677919e+00 -3.436088e-01 
 1.643515e+00 -3.440143e-01 
 1.609211e+00 -3.415345e-01 
 1.575307e+00 -3.359569e-01 
 1.542122e+00 -3.271059e-01 
 1.509989e+00 -3.148524e-01 
 1.479253e+00 -2.991244e-01 
 1.450263e+00 -2.799146e-01 
 1.423363e+00 -2.572881e-01 
 1.398890e+00 -2.313874e-01 
 1.377160e+00 -2.024341e-01 
 1.358465e+00 -1.707289e-01 
 1.343061e+00 -1.366466e-01 
 1.331165e+00 -1.006297e-01 
 1.322946e+00 -6.317682e-02 
 1.318521e+00 -2.482998e-02 
 1.317952e+00 1.384136e-02 
 1.321243e+00 5.225714e-02 
 1.328338e+00 8.984434e-02 
 1.339129e+00 1.260541e-01 
 1.353451e+00 1.603777e-01 
 1.371093e+00 1.923604e-01 
 1.391801e+00 2.216125e-01 
 1.415286e+00 2.478173e-01 
 1.441230e+00 2.707363e-01 
 1.469297e+00 2.902099e-01 
 1.499137e+00 3.061562e-01 
 1.530396e+00 3.185659e-01 
 1.562723e+00 3.274964e-01 
 1.595776e+00 3.330626e-01 
 1.629225e+00 3.354279e-01 
 1.662761e+00 3.347940e-01 
 1.696094e+00 3.313906e-01 
 1.728960e+00 3.254663e-01 
 1.761119e+00 3.172792e-01 
 1.792358e+00 3.070893e-01 
 1.822489e+00 2.951516e-01 
 1.851351e+00 2.817104e-01 
 1.878803e+00 2.669955e-01 
 1.904730e+00 2.512181e-01 
 1.929034e+00 2.345696e-01 
 1.951637e+00 2.172195e-01 
 1.972477e+00 1.993158e-01 
 1.991504e+00 1.809847e-01 
 2.008682e+00 1.623317e-01 
 2.023982e+00 1.434428e-01 
 2.037384e+00 1.243857e-01 
 2.048874e+00 1.052124e-01 
 2.058443e+00 8.596053e-02 
 2.066084e+00 6.665552e-02 
 2.071792e+00 4.731300e-02 
 2.075565e+00 2.794085e-02 
 2.077399e+00 8.541429e-03 
 2.077291e+00 -1.088613e-02 
 2.075240e+00 -3.034373e-02 
 2.071241e+00 -4.983197e-02 
 2.065292e+00 -6.934793e-02 
 2.057390e+00 -8.888287e-02 
 2.047535e+00 -1.084199e-01 
 2.035727e+00 -1.279318e-01 
 2.021970e+00 -1.473785e-01 
 2.006274e+00 -1.667052e-01 
 1.988655e+00 -1.858400e-01 
 1.969135e+00 -2.046921e-01 
 1.947748e+00 -2.231500e-01 
 1.924540e+00 -2.410801e-01 
 1.899572e+00 -2.583259e-01 
 1.872921e+00 -2.747075e-01 
 1.844682e+00 -2.900218e-01 
 1.814974e+00 -3.040443e-01 
 1.783938e+00 -3.165306e-01 
 1.751740e+00 -3.272202e-01 
 1.718572e+00 -3.358412e-01 
 1.684657e+00 -3.421159e-01 
 1.650242e+00 -3.457683e-01 
 1.615602e+00 -3.465326e-01 
 1.581039e+00 -3.441628e-01 
 1.546877e+00 -3.384431e-01 
 1.513460e+00 -3.291989e-01 
 1.481148e+00 -3.163075e-01 
 1.450308e+00 -2.997088e-01 
 1.421311e+00 -2.794140e-01 
 1.394523e+00 -2.555131e-01 
 1.370297e+00 -2.281795e-01 
 1.348964e+00 -1.976720e-01 
 1.330825e+00 -1.643331e-01 
 1.316143e+00 -1.285835e-01 
 1.305136e+00 -9.091330e-02 
 1.297968e+00 -5.186942e-02 
 1.294749e+00 -1.204064e-02 
 1.295526e+00 2.796007e-02 
 1.300286e+00 6.751419e-02 
 1.308955e+00 1.060167e-01 
 1.321398e+00 1.428945e-01 
 1.337426e+00 1.776227e-01 
 1.356802e+00 2.097390e-01 
 1.379243e+00 2.388547e-01 
 1.404435e+00 2.646620e-01 
 1.432034e+00 2.869376e-01 
 1.461679e+00 3.055431e-01 
 1.493001e+00 3.204219e-01 
 1.525627e+00 3.315930e-01 
 1.559190e+00 3.391433e-01 
 1.593334e+00 3.432173e-01 
 1.627721e+00 3.440071e-01 
 1.662034e+00 3.417410e-01 
 1.695980e+00 3.366730e-01 
 1.729291e+00 3.290724e-01 
 1.761728e+00 3.192148e-01 
 1.793078e+00 3.073743e-01 
 1.823158e+00 2.938163e-01 
 1.851807e+00 2.787927e-01 
 1.878891e+00 2.625373e-01 
 1.904297e+00 2.452634e-01 
 1.927934e+00 2.271620e-01 
 1.949726e+00 2.084007e-01 
 1.969616e+00 1.891240e-01 
 1.987557e+00 1.694538e-01 
 2.003517e+00 1.494910e-01 
 2.017469e+00 1.293166e-01 
 2.029395e+00 1.089940e-01 
 2.039285e+00 8.857107e-02 
 2.047128e+00 6.808242e-02 
 2.052920e+00 4.755184e-02 
 2.056658e+00 2.699474e-02 
 2.058339e+00 6.420674e-03 
 2.057962e+00 -1.416413e-02 
 2.055527e+00 -3.475423e-02 
 2.051032e+00 -5.534246e-02 
 2.044479e+00 -7.591736e-02 
 2.035870e+00 -9.646065e-02 
 2.025210e+00 -1.169447e-01 
 2.012505e+00 -1.373301e-01 
 1.997769e+00 -1.575631e-01 
 1.981020e+00 -1.775736e-01 
 1.962284e+00 -1.972727e-01 
 1.941599e+00 -2.165509e-01 
 1.919012e+00 -2.352768e-01 
 1.894585e+00 -2.532956e-01 
 1.868400e+00 -2.704288e-01 
 1.840552e+00 -2.864746e-01 
 1.811164e+00 -3.012085e-01 
 1.780377e+00 -3.143861e-01 
 1.748359e+00 -3.257455e-01 
 1.715307e+00 -3.350129e-01 
 1.681444e+00 -3.419075e-01 
 1.647020e+00 -3.461496e-01 
 1.612314e+00 -3.474687e-01 
 1.577632e+00 -3.456133e-01 
 1.543301e+00 -3.403618e-01 
 1.509672e+00 -3.315333e-01 
 1.477108e+00 -3.189990e-01 
 1.445983e+00 -3.026927e-01 
 1.416676e+00 -2.826204e-01 
 1.389560e+00 -2.588680e-01 
 1.364994e+00 -2.316061e-01 
 1.343318e+00 -2.010925e-01 
 1.324841e+00 -1.676704e-01 
 1.309833e+00 -1.317636e-01 
 1.298518e+00 -9.386731e-02 
 1.291068e+00 -5.453587e-02 
 1.287599e+00 -1.436726e-02 
